t,mag
91263.660,1.017
91263.680,1.013
91263.700,1.016
91263.720,1.015
91263.740,1.014
91263.760,1.016
91263.780,1.014
91263.800,1.017
91263.820,1.016
91263.840,1.012
91263.860,1.013
91263.880,1.015
91263.900,1.015
91263.920,1.015
91263.940,1.015
91263.960,1.017
91263.980,1.013
91264.000,1.017
91264.020,1.016
91264.040,1.013
91264.060,1.014
91264.080,1.018
91264.100,1.014
91264.120,1.014
91264.140,1.016
91264.160,1.013
91264.180,1.016
91264.200,1.017
91264.220,1.016
91264.240,1.013
91264.260,1.017
91264.280,1.016
91264.300,1.018
91264.320,1.016
91264.340,1.015
91264.360,1.014
91264.380,1.014
91264.400,1.016
91264.420,1.014
91264.440,1.016
91264.460,1.013
91264.480,1.015
91264.500,1.016
91264.520,1.016
91264.540,1.015
91264.560,1.015
91264.580,1.012
91264.600,1.015
91264.620,1.016
91264.640,1.014
91264.660,1.016
91264.680,1.015
91264.700,1.015
91264.720,1.017
91264.740,1.017
91264.760,1.014
91264.780,1.014
91264.800,1.015
91264.820,1.016
91264.840,1.016
91264.860,1.015
91264.880,1.014
91264.900,1.017
91264.920,1.014
91264.940,1.019
91264.960,1.015
91264.980,1.015
91265.000,1.015
91265.020,1.017
91265.040,1.017
91265.060,1.015
91265.080,1.013
91265.100,1.016
91265.120,1.015
91265.140,1.016
91265.160,1.017
91265.180,1.014
91265.200,1.014
91265.220,1.015
91265.240,1.017
91265.260,1.014
91265.280,1.011
91265.300,1.014
91265.320,1.013
91265.340,1.012
91265.360,1.016
91265.380,1.013
91265.400,1.014
91265.420,1.017
91265.440,1.014
91265.460,1.016
91265.480,1.017
91265.500,1.015
91265.520,1.015
91265.540,1.017
91265.560,1.014
91265.580,1.017
91265.600,1.014
91265.620,1.016
91265.640,1.016
91265.660,1.017
91265.680,1.016
91265.700,1.015
91265.720,1.015
91265.740,1.017
91265.760,1.015
91265.780,1.014
91265.800,1.015
91265.820,1.014
91265.840,1.014
91265.860,1.014
91265.880,1.015
91265.900,1.014
91265.920,1.016
91265.940,1.015
91265.960,1.014
91265.980,1.013
91266.000,1.017
91266.020,1.017
91266.040,1.015
91266.060,1.016
91266.080,1.015
91266.100,1.016
91266.120,1.015
91266.140,1.017
91266.160,1.015
91266.180,1.016
91266.200,1.014
91266.220,1.017
91266.240,1.014
91266.260,1.016
91266.280,1.014
91266.300,1.013
91266.320,1.016
91266.340,1.014
91266.360,1.016
91266.380,1.015
91266.400,1.015
91266.420,1.014
91266.440,1.017
91266.460,1.016
91266.480,1.015
91266.500,1.015
91266.520,1.014
91266.540,1.015
91266.560,1.017
91266.580,1.015
91266.600,1.017
91266.620,1.016
91266.640,1.014
91266.660,1.017
91266.680,1.016
91266.700,1.017
91266.720,1.016
91266.740,1.016
91266.760,1.015
91266.780,1.015
91266.800,1.016
91266.820,1.016
91266.840,1.016
91266.860,1.015
91266.880,1.014
91266.900,1.014
91266.920,1.018
91266.940,1.013
91266.960,1.012
91266.980,1.013
91267.000,1.017
91267.020,1.013
91267.040,1.017
91267.060,1.016
91267.080,1.013
91267.100,1.015
91267.120,1.018
91267.140,1.014
91267.160,1.017
91267.180,1.016
91267.200,1.015
91267.220,1.013
91267.240,1.017
91267.260,1.011
91267.280,1.014
91267.300,1.014
91267.320,1.012
91267.340,1.016
91267.360,1.015
91267.380,1.013
91267.400,1.014
91267.420,1.015
91267.440,1.017
91267.460,1.015
91267.480,1.017
91267.500,1.015
91267.520,1.016
91267.540,1.015
91267.560,1.017
91267.580,1.014
91267.600,1.017
91267.620,1.015
91267.640,1.016
91267.660,1.014
91267.680,1.014
91267.700,1.015
91267.720,1.015
91267.740,1.014
91267.760,1.017
91267.780,1.015
91267.800,1.013
91267.820,1.013
91267.840,1.013
91267.860,1.014
91267.880,1.014
91267.900,1.015
91267.920,1.013
91267.940,1.018
91267.960,1.014
91267.980,1.015
91268.000,1.015
91268.020,1.016
91268.040,1.016
91268.060,1.014
91268.080,1.013
91268.100,1.016
91268.120,1.016
91268.140,1.016
91268.160,1.015
91268.180,1.015
91268.200,1.014
91268.220,1.015
91268.240,1.014
91268.260,1.014
91268.280,1.014
91268.300,1.015
91268.320,1.016
91268.340,1.014
91268.360,1.016
91268.380,1.016
91268.400,1.016
91268.420,1.014
91268.440,1.015
91268.460,1.017
91268.480,1.013
91268.500,1.017
91268.520,1.018
91268.540,1.016
91268.560,1.015
91268.580,1.015
91268.600,1.015
91268.620,1.016
91268.640,1.014
91268.660,1.018
91268.680,1.015
91268.700,1.016
91268.720,1.015
91268.740,1.015
91268.760,1.016
91268.780,1.017
91268.800,1.016
91268.820,1.015
91268.840,1.016
91268.860,1.016
91268.880,1.015
91268.900,1.014
91268.920,1.017
91268.940,1.015
91268.960,1.018
91268.980,1.015
91269.000,1.017
91269.020,1.014
91269.040,1.016
91269.060,1.015
91269.080,1.015
91269.100,1.016
91269.120,1.012
91269.140,1.015
91269.160,1.014
91269.180,1.017
91269.200,1.016
91269.220,1.013
91269.240,1.015
91269.260,1.013
91269.280,1.016
91269.300,1.014
91269.320,1.014
91269.340,1.015
91269.360,1.017
91269.380,1.017
91269.400,1.016
91269.420,1.016
91269.440,1.017
91269.460,1.015
91269.480,1.016
91269.500,1.014
91269.520,1.014
91269.540,1.011
91269.560,1.017
91269.580,1.014
91269.600,1.015
91269.620,1.016
91269.640,1.016
91269.660,1.016
91269.680,1.015
91269.700,1.017
91269.720,1.016
91269.740,1.016
91269.760,1.013
91269.780,1.015
91269.800,1.015
91269.820,1.017
112936.305,1.199
112936.325,0.684
112936.345,0.410
112936.365,1.376
112936.385,0.987
112936.405,1.015
112936.425,1.068
112936.445,0.948
112936.465,1.052
112936.485,1.029
112936.505,1.000
112936.525,1.014
112936.545,1.022
112936.565,1.011
112936.585,1.009
112936.605,1.023
112936.625,1.006
112936.645,1.013
112936.665,1.016
112936.685,1.015
112936.705,1.015
112936.725,1.015
112936.745,1.012
112936.765,1.015
112936.785,1.014
112936.805,1.014
112936.825,1.014
112936.845,1.015
112936.865,1.017
112936.885,1.014
112936.905,1.015
112936.925,1.013
112936.945,1.015
112936.965,1.012
112936.985,1.014
112937.000,1.011
112937.020,1.015
112937.040,1.016
112937.060,1.016
112937.080,1.012
112937.100,1.015
112937.120,1.015
112937.140,1.015
112937.160,1.014
112937.180,1.013
112937.200,1.016
112937.220,1.011
112937.240,1.015
112937.260,1.013
112937.280,1.014
112937.300,1.011
112937.320,1.015
112937.340,1.014
112937.360,1.016
112937.380,1.013
112937.400,1.014
112937.420,1.013
112937.440,1.016
112937.460,1.014
112937.480,1.015
112937.500,1.014
112937.520,1.013
112937.540,1.016
112937.560,1.015
112937.580,1.015
112937.600,1.013
112937.620,1.014
112937.640,1.015
112937.660,1.015
112937.680,1.013
112937.700,1.015
112937.720,1.012
112937.740,1.017
112937.760,1.015
112937.780,1.016
112937.800,1.014
112937.820,1.015
112937.840,1.015
112937.860,1.017
112937.880,1.016
112937.900,1.014
112937.920,1.015
112937.940,1.014
112937.960,1.014
112937.980,1.014
112938.000,1.014
112938.020,1.016
112938.040,1.012
112938.060,1.014
112938.080,1.017
112938.100,1.017
112938.120,1.015
112938.140,1.013
112938.160,1.013
112938.180,1.013
112938.200,1.013
112938.220,1.016
112938.240,1.014
112938.260,1.014
112938.280,1.014
112938.300,1.013
112938.320,1.015
112938.340,1.015
112938.360,1.018
112938.380,1.015
112938.400,1.014
112938.420,1.015
112938.440,1.014
112938.460,1.010
112938.480,1.013
112938.500,1.015
112938.520,1.014
112938.540,1.013
112938.560,1.014
112938.580,1.013
112938.600,1.015
112938.620,1.014
112938.640,1.014
112938.660,1.015
112938.680,1.015
112938.700,1.014
112938.720,1.014
112938.740,1.016
112938.760,1.016
112938.780,1.016
112938.800,1.016
112938.820,1.015
112938.840,1.013
112938.860,1.014
112938.880,1.015
112938.900,1.015
112938.920,1.015
112938.940,1.014
112938.960,1.014
112938.980,1.016
112939.000,1.015
112939.020,1.013
112939.040,1.015
112939.060,1.017
112939.080,1.012
112939.100,1.015
112939.120,1.016
112939.140,1.016
112939.160,1.014
112939.180,1.014
112939.200,1.015
112939.220,1.013
112939.240,1.014
112939.260,1.014
112939.280,1.014
112939.300,1.013
112939.320,1.011
112939.340,1.016
112939.360,1.016
112939.380,1.015
112939.400,1.014
112939.420,1.016
112939.440,1.014
112939.460,1.016
112939.480,1.013
112939.500,1.014
112939.520,1.014
112939.540,1.014
112939.560,1.016
112939.580,1.015
112939.600,1.014
112939.620,1.016
112939.640,1.016
112939.660,1.014
112939.680,1.015
112939.700,1.013
112939.720,1.012
112939.740,1.015
112939.760,1.017
112939.780,1.013
112939.800,1.015
112939.820,1.014
112939.840,1.014
112939.860,1.015
112939.880,1.014
112939.900,1.014
112939.920,1.015
112939.940,1.015
112939.960,1.014
112939.980,1.017
112940.000,1.014
112940.020,1.013
112940.040,1.014
112940.060,1.017
112940.080,1.014
112940.100,1.014
112940.120,1.015
112940.140,1.013
112940.160,1.014
112940.180,1.014
112940.200,1.018
112940.220,1.016
112940.240,1.014
112940.260,1.014
112940.280,1.015
112940.300,1.016
112940.320,1.017
112940.340,1.014
112940.360,1.015
112940.380,1.012
112940.400,1.014
112940.420,1.015
112940.440,1.015
112940.460,1.016
112940.480,1.015
112940.500,1.013
112940.520,1.015
112940.540,1.012
112940.560,1.016
112940.580,1.014
112940.600,1.013
112940.620,1.016
112940.640,1.016
112940.660,1.015
112940.680,1.014
112940.700,1.015
112940.720,1.014
112940.740,1.016
112940.760,1.015
112940.780,1.013
112940.800,1.014
112940.820,1.015
112940.840,1.016
112940.860,1.013
112940.880,1.017
112940.900,1.016
112940.920,1.015
112940.940,1.015
112940.960,1.017
112940.980,1.015
112941.000,1.015
112941.020,1.015
112941.040,1.013
112941.060,1.013
112941.080,1.015
112941.100,1.016
112941.120,1.014
112941.140,1.014
112941.160,1.013
112941.180,1.016
112941.200,1.013
112941.220,1.014
112941.240,1.013
112941.260,1.014
112941.280,1.015
112941.300,1.016
112941.320,1.013
112941.340,1.017
112941.360,1.015
112941.380,1.013
112941.400,1.016
112941.420,1.015
112941.440,1.014
112941.460,1.013
112941.480,1.016
112941.500,1.014
112941.520,1.015
112941.540,1.014
112941.560,1.016
112941.580,1.013
112941.600,1.014
112941.620,1.015
112941.640,1.016
112941.660,1.016
112941.680,1.016
112941.700,1.015
112941.720,1.013
112941.740,1.016
112941.760,1.015
112941.780,1.014
112941.800,1.014
112941.820,1.015
112941.840,1.016
112941.860,1.015
112941.880,1.015
112941.900,1.014
112941.920,1.014
112941.940,1.016
112941.960,1.013
112941.980,1.014
112942.000,1.013
112942.020,1.014
112942.040,1.015
112942.060,1.017
112942.080,1.017
112942.100,1.014
112942.120,1.016
112942.140,1.013
112942.160,1.015
112942.180,1.012
112942.200,1.014
112942.220,1.014
112942.240,1.016
112942.260,1.013
112942.280,1.017
112942.300,1.017
112942.320,1.014
112942.340,1.017
112942.360,1.013
112942.380,1.016
112942.400,1.012
112942.420,1.015
112942.440,1.014
112942.460,1.013
112942.480,1.013
112942.500,1.016
112942.520,1.014
112942.540,1.014
112942.560,1.013
112942.580,1.013
112942.600,1.014
112942.620,1.018
112942.640,1.016
112942.660,1.014
112942.680,1.014
112942.700,1.011
112942.720,1.015
112942.740,1.015
112942.760,1.017
112942.780,1.011
112942.800,1.016
112942.820,1.012
112942.840,1.015
112942.860,1.016
112942.880,1.015
112942.900,1.014
112942.920,1.015
112942.940,1.016
112942.960,1.015
112942.980,1.015
112943.008,1.015
112943.028,1.013
112943.048,1.014
112943.068,1.013
112943.088,1.014
112943.108,1.016
112943.128,1.011
112943.148,1.015
112943.168,1.013
112943.188,1.017
112943.208,1.017
112943.228,1.016
112943.248,1.013
112943.268,1.013
112943.288,1.016
112943.308,1.015
112943.328,1.013
112943.348,1.013
112943.368,1.016
112943.388,1.014
112943.408,1.016
112943.428,1.015
112943.448,1.016
112943.468,1.012
112943.488,1.015
112943.508,1.014
112943.528,1.015
112943.548,1.013
112943.568,1.016
112943.588,1.014
112943.608,1.014
112943.628,1.013
112943.648,1.017
112943.668,1.015
112943.688,1.016
112943.708,1.017
112943.728,1.015
112943.748,1.013
112943.768,1.014
112943.788,1.016
112943.808,1.018
112943.828,1.016
112943.848,1.013
112943.868,1.017
112943.888,1.015
112943.908,1.013
112943.928,1.014
112943.948,1.016
112943.968,1.014
112943.988,1.013
112944.008,1.014
112944.028,1.015
112944.048,1.013
112944.068,1.015
112944.088,1.015
112944.108,1.015
112944.128,1.014
112944.148,1.015
112944.168,1.013
112944.188,1.014
112944.208,1.015
112944.228,1.015
112944.248,1.015
112944.268,1.014
112944.288,1.013
112944.308,1.017
112944.328,1.017
112944.348,1.016
112944.368,1.013
112944.388,1.017
112944.408,1.014
112944.428,1.014
112944.448,1.013
112944.468,1.016
112944.488,1.013
112944.508,1.017
112944.528,1.014
112944.548,1.015
112944.568,1.011
112944.588,1.014
112944.608,1.016
112944.628,1.015
112944.648,1.014
112944.668,1.012
112944.688,1.014
112944.708,1.015
112944.728,1.017
112944.748,1.017
112944.768,1.014
112944.788,1.014
112944.808,1.017
112944.828,1.013
112944.848,1.012
112944.868,1.011
112944.888,1.015
112944.908,1.014
112944.928,1.015
112944.948,1.018
112944.968,1.016
112944.988,1.016
112945.008,1.015
112945.028,1.015
112945.048,1.014
112945.068,1.016
112945.088,1.014
112945.108,1.014
112945.128,1.015
112945.148,1.016
112945.168,1.016
112945.188,1.014
112945.208,1.016
112945.228,1.017
112945.248,1.016
112945.268,1.014
112945.288,1.015
112945.308,1.015
112945.328,1.013
112945.348,1.015
112945.368,1.015
112945.388,1.015
112945.408,1.016
112945.428,1.014
112945.448,1.013
112945.468,1.014
112945.488,1.014
112945.508,1.016
112945.528,1.016
112945.548,1.014
112945.568,1.017
112945.588,1.014
112945.608,1.014
112945.628,1.015
112945.648,1.014
112945.668,1.016
112945.688,1.016
112945.708,1.015
112945.728,1.014
112945.748,1.014
112945.768,1.012
112945.788,1.015
112945.808,1.014
112945.828,1.015
112945.848,1.014
112945.868,1.011
112945.888,1.013
112945.908,1.015
112945.928,1.015
112945.948,1.014
112945.968,1.015
112945.988,1.014
112946.000,1.016
112946.020,1.014
112946.040,1.015
112946.060,1.014
112946.080,1.015
112946.100,1.016
112946.120,1.014
112946.140,1.015
112946.160,1.013
112946.180,1.015
112946.200,1.013
112946.220,1.015
112946.240,1.013
112946.260,1.015
112946.280,1.015
112946.300,1.012
112946.320,1.015
112946.340,1.016
112946.360,1.015
112946.380,1.014
112946.400,1.015
112946.420,1.014
112946.440,1.013
112946.460,1.015
112946.480,1.016
112946.500,1.014
112946.520,1.015
112946.540,1.015
112946.560,1.015
112946.580,1.012
112946.600,1.016
112946.620,1.014
112946.640,1.016
112946.660,1.015
112946.680,1.015
112946.700,1.016
112946.720,1.012
112946.740,1.014
112946.760,1.014
112946.780,1.014
112946.800,1.013
112946.820,1.014
112946.840,1.017
112946.860,1.016
112946.880,1.014
112946.900,1.016
112946.920,1.014
112946.940,1.016
112946.960,1.016
112946.980,1.018
112947.000,1.014
112947.020,1.018
112947.040,1.012
112947.060,1.014
112947.080,1.015
112947.100,1.015
112947.120,1.013
112947.140,1.015
112947.160,1.015
112947.180,1.014
112947.200,1.016
112947.220,1.014
112947.240,1.014
112947.260,1.012
112947.280,1.015
112947.300,1.015
112947.320,1.014
112947.340,1.015
112947.360,1.015
112947.380,1.015
112947.400,1.014
112947.420,1.012
112947.440,1.012
112947.460,1.014
112947.480,1.014
112947.500,1.014
112947.520,1.017
112947.540,1.012
112947.560,1.016
112947.580,1.013
112947.600,1.012
112947.620,1.015
112947.640,1.013
112947.660,1.015
112947.680,1.012
112947.700,1.014
112947.720,1.017
112947.740,1.013
112947.760,1.015
112947.780,1.015
112947.800,1.014
112947.820,1.015
112947.840,1.016
112947.860,1.014
112947.880,1.017
112947.900,1.015
112947.920,1.014
112947.940,1.016
112947.960,1.013
112947.980,1.016
112948.000,1.014
112948.020,1.011
112948.040,1.012
112948.060,1.013
112948.080,1.011
112948.100,1.013
112948.120,1.016
112948.140,1.012
112948.160,1.014
112948.180,1.012
112948.200,1.016
112948.220,1.014
112948.240,1.017
112948.260,1.013
112948.280,1.012
112948.300,1.012
112948.320,1.012
112948.340,1.017
112948.360,1.018
112948.380,1.014
112948.400,1.014
112948.420,1.013
112948.440,1.013
112948.460,1.015
112948.480,1.015
112948.500,1.015
112948.520,1.012
112948.540,1.015
112948.560,1.015
112948.580,1.016
112948.600,1.012
112948.620,1.015
112948.640,1.014
112948.660,1.015
112948.680,1.015
112948.700,1.015
112948.720,1.014
112948.740,1.014
112948.760,1.015
112948.780,1.013
112948.800,1.014
112948.820,1.016
112948.840,1.013
112948.860,1.016
112948.880,1.017
112948.900,1.014
112948.920,1.014
112948.940,1.014
112948.960,1.015
112948.980,1.012
112949.000,1.014
112949.020,1.013
112949.040,1.016
112949.060,1.013
112949.080,1.012
112949.100,1.016
112949.120,1.013
112949.140,1.013
112949.160,1.014
112949.180,1.017
112949.200,1.014
112949.220,1.011
112949.240,1.015
112949.260,1.012
112949.280,1.013
112949.300,1.014
112949.320,1.016
112949.340,1.015
112949.360,1.015
112949.380,1.014
112949.400,1.014
112949.420,1.013
112949.440,1.014
112949.460,1.016
112949.480,1.013
112949.500,1.015
112949.520,1.015
112949.540,1.016
112949.560,1.012
112949.580,1.015
112949.600,1.013
112949.620,1.014
112949.640,1.017
112949.660,1.016
112949.680,1.016
112949.700,1.015
112949.720,1.016
112949.740,1.016
112949.760,1.013
112949.780,1.014
112949.800,1.014
112949.820,1.012
112949.840,1.018
112949.860,1.015
112949.880,1.014
112949.900,1.012
112949.920,1.016
112949.940,1.015
112949.960,1.015
112949.980,1.013
112950.000,1.014
112950.020,1.014
112950.040,1.014
112950.060,1.016
112950.080,1.013
112950.100,1.014
112950.120,1.014
112950.140,1.017
112950.160,1.015
112950.180,1.016
112950.200,1.015
112950.220,1.013
112950.240,1.016
112950.260,1.014
112950.280,1.014
112950.300,1.014
112950.320,1.013
112950.340,1.013
112950.360,1.014
112950.380,1.016
112950.400,1.015
112950.420,1.014
112950.440,1.015
112950.460,1.012
112950.480,1.016
112950.500,1.017
112950.520,1.016
112950.540,1.016
112950.560,1.013
112950.580,1.015
112950.600,1.015
112950.620,1.012
112950.640,1.015
112950.660,1.015
112950.680,1.015
112950.700,1.014
112950.720,1.014
112950.740,1.013
112950.760,1.015
112950.780,1.015
112950.800,1.015
112950.820,1.017
112950.840,1.014
112950.860,1.017
112950.880,1.014
112950.900,1.016
112950.920,1.014
112950.940,1.015
112950.960,1.014
112950.980,1.013
112951.000,1.016
112951.020,1.015
112951.040,1.014
112951.060,1.015
112951.080,1.013
112951.100,1.014
112951.120,1.015
112951.140,1.016
112951.160,1.015
112951.180,1.013
112951.200,1.016
112951.220,1.014
112951.240,1.013
112951.260,1.016
112951.280,1.013
112951.300,1.013
112951.320,1.014
112951.340,1.017
112951.360,1.014
112951.380,1.016
112951.400,1.015
112951.420,1.016
112951.440,1.014
112951.460,1.017
112951.480,1.012
112951.500,1.014
112951.520,1.015
112951.540,1.014
112951.560,1.013
112951.580,1.013
112951.600,1.016
112951.620,1.014
112951.640,1.015
112951.660,1.015
112951.680,1.014
112951.700,1.012
112951.720,1.015
112951.740,1.015
112951.760,1.015
112951.780,1.012
112951.800,1.014
112951.820,1.016
112951.840,1.013
112951.860,1.015
112951.880,1.013
112951.900,1.014
112951.920,1.014
112951.940,1.016
112951.960,1.014
112951.980,1.014
112952.000,1.010
112952.020,1.013
112952.040,1.014
112952.060,1.015
112952.080,1.013
112952.100,1.014
112952.120,1.015
112952.140,1.014
112952.160,1.015
112952.180,1.015
112952.200,1.015
112952.220,1.015
112952.240,1.013
112952.260,1.014
112952.280,1.014
112952.300,1.017
112952.320,1.016
112952.340,1.015
112952.360,1.013
112952.380,1.015
112952.400,1.014
112952.420,1.012
112952.440,1.015
112952.460,1.017
112952.480,1.013
112952.500,1.013
112952.520,1.014
112952.540,1.014
112952.560,1.015
112952.580,1.012
112952.600,1.014
112952.620,1.013
112952.640,1.013
112952.660,1.015
112952.680,1.012
112952.700,1.012
112952.720,1.015
112952.740,1.014
112952.760,1.013
112952.780,1.015
112952.800,1.015
112952.820,1.016
112952.840,1.013
112952.860,1.014
112952.880,1.014
112952.900,1.014
112952.920,1.013
112952.940,1.014
112952.960,1.013
112952.980,1.016
112953.000,1.014
112953.020,1.016
112953.040,1.011
112953.060,1.015
112953.080,1.012
112953.100,1.015
112953.120,1.013
112953.140,1.014
112953.160,1.016
112953.180,1.014
112953.200,1.015
112953.220,1.015
112953.240,1.015
112953.260,1.013
112953.280,1.016
112953.300,1.014
112953.320,1.013
112953.340,1.014
112953.360,1.014
112953.380,1.016
112953.400,1.016
112953.420,1.017
112953.440,1.014
112953.460,1.014
112953.480,1.015
112953.500,1.016
112953.520,1.013
112953.540,1.014
112953.560,1.015
112953.580,1.013
112953.600,1.014
112953.620,1.016
112953.640,1.015
112953.660,1.014
112953.680,1.014
112953.700,1.013
112953.720,1.015
112953.740,1.013
112953.760,1.014
112953.780,1.014
112953.800,1.016
112953.820,1.015
112953.840,1.015
112953.860,1.013
112953.880,1.015
112953.900,1.014
112953.920,1.015
112953.940,1.014
112953.960,1.015
112953.980,1.013
112954.000,1.014
112954.020,1.015
112954.040,1.013
112954.060,1.014
112954.080,1.013
112954.100,1.016
112954.120,1.013
112954.140,1.013
