t_s,ax,ay,az
12.5100,0.0000,0.0000,0.0334
12.5150,0.0000,0.0000,0.0587
12.5200,0.0000,0.0000,0.0447
12.5250,0.0000,0.0000,0.0332
12.5300,0.0000,0.0000,0.0049
12.5350,0.0000,0.0000,0.0711
12.5400,0.0000,0.0000,0.0358
12.5450,0.0000,0.0000,0.0092
12.5500,0.0000,0.0000,0.0281
12.5550,0.0000,0.0000,0.0744
12.5600,0.0000,0.0000,0.0360
12.5650,0.0000,0.0000,0.0144
12.5700,0.0000,0.0000,0.0261
12.5750,0.0000,0.0000,0.0012
12.5800,0.0000,0.0000,0.1249
12.5850,0.0000,0.0000,0.0430
12.5900,0.0000,0.0000,0.0479
12.5950,0.0000,0.0000,0.0567
12.6000,0.0000,0.0000,0.0862
12.6050,0.0000,0.0000,0.0376
12.6100,0.0000,0.0000,0.0893
12.6150,0.0000,0.0000,0.0454
12.6200,0.0000,0.0000,0.0859
12.6250,0.0000,0.0000,0.0172
12.6300,0.0000,0.0000,0.1028
12.6350,0.0000,0.0000,0.0914
12.6400,0.0000,0.0000,0.0069
12.6450,0.0000,0.0000,0.0255
12.6500,0.0000,0.0000,0.0462
12.6550,0.0000,0.0000,0.0335
12.6600,0.0000,0.0000,0.0121
12.6650,0.0000,0.0000,0.0260
12.6700,0.0000,0.0000,0.0694
12.6750,0.0000,0.0000,0.0523
12.6800,0.0000,0.0000,0.0691
12.6850,0.0000,0.0000,0.0301
12.6900,0.0000,0.0000,0.0256
12.6950,0.0000,0.0000,0.0629
12.7000,0.0000,0.0000,0.0041
12.7050,0.0000,0.0000,0.0003
12.7100,0.0000,0.0000,0.0233
12.7150,0.0000,0.0000,0.0072
12.7200,0.0000,0.0000,0.0818
12.7250,0.0000,0.0000,0.0826
12.7300,0.0000,0.0000,0.0417
12.7350,0.0000,0.0000,0.0112
12.7400,0.0000,0.0000,0.0649
12.7450,0.0000,0.0000,0.0566
12.7500,0.0000,0.0000,0.0435
12.7550,0.0000,0.0000,0.0358
12.7600,0.0000,0.0000,0.0371
12.7650,0.0000,0.0000,0.0486
12.7700,0.0000,0.0000,0.0298
12.7750,0.0000,0.0000,0.0104
12.7800,0.0000,0.0000,0.0005
12.7850,0.0000,0.0000,0.0179
12.7900,0.0000,0.0000,0.0807
12.7950,0.0000,0.0000,0.0462
12.8000,0.0000,0.0000,0.0279
12.8050,0.0000,0.0000,0.0141
12.8100,0.0000,0.0000,0.0106
12.8150,0.0000,0.0000,0.0417
12.8200,0.0000,0.0000,0.0729
12.8250,0.0000,0.0000,0.0231
12.8300,0.0000,0.0000,0.1065
12.8350,0.0000,0.0000,0.0781
12.8400,0.0000,0.0000,0.0411
12.8450,0.0000,0.0000,0.0253
12.8500,0.0000,0.0000,0.0692
12.8550,0.0000,0.0000,0.0882
12.8600,0.0000,0.0000,0.0568
12.8650,0.0000,0.0000,0.0434
12.8700,0.0000,0.0000,0.0435
12.8750,0.0000,0.0000,0.0071
12.8800,0.0000,0.0000,0.0511
12.8850,0.0000,0.0000,0.0029
12.8900,0.0000,0.0000,0.0368
12.8950,0.0000,0.0000,0.0392
12.9000,0.0000,0.0000,0.0193
12.9050,0.0000,0.0000,0.0314
12.9100,0.0000,0.0000,0.0072
12.9150,0.0000,0.0000,0.0247
12.9200,0.0000,0.0000,0.0350
12.9250,0.0000,0.0000,0.1500
12.9300,0.0000,0.0000,0.0162
12.9350,0.0000,0.0000,0.0345
12.9400,0.0000,0.0000,0.0207
12.9450,0.0000,0.0000,0.0453
12.9500,0.0000,0.0000,0.1058
12.9550,0.0000,0.0000,0.0266
12.9600,0.0000,0.0000,0.0153
12.9650,0.0000,0.0000,0.0377
12.9700,0.0000,0.0000,0.0212
12.9750,0.0000,0.0000,0.0150
12.9800,0.0000,0.0000,0.1088
12.9850,0.0000,0.0000,0.0620
12.9900,0.0000,0.0000,0.0091
12.9950,0.0000,0.0000,0.0313
13.0000,0.0000,0.0000,4.1607
13.0050,0.0000,0.0000,4.7647
13.0100,0.0000,0.0000,4.6170
13.0150,0.0000,0.0000,4.9912
13.0200,0.0000,0.0000,4.4318
13.0250,0.0000,0.0000,4.4023
13.0300,0.0000,0.0000,0.7330
13.0350,0.0000,0.0000,1.0168
13.0400,0.0000,0.0000,0.8899
13.0450,0.0000,0.0000,0.7792
13.0500,0.0000,0.0000,0.8342
13.0550,0.0000,0.0000,1.0015
13.0600,0.0000,0.0000,1.0462
13.0650,0.0000,0.0000,1.0131
13.0700,0.0000,0.0000,1.0573
13.0750,0.0000,0.0000,1.1015
13.0800,0.0000,0.0000,0.9312
13.0850,0.0000,0.0000,0.9698
13.0900,0.0000,0.0000,0.9411
13.0950,0.0000,0.0000,0.9367
13.1000,0.0000,0.0000,0.9578
13.1050,0.0000,0.0000,0.9974
13.1100,0.0000,0.0000,0.9133
13.1150,0.0000,0.0000,0.9905
13.1200,0.0000,0.0000,1.0863
13.1250,0.0000,0.0000,0.9393
13.1300,0.0000,0.0000,1.0432
13.1350,0.0000,0.0000,0.8678
13.1400,0.0000,0.0000,0.8752
13.1450,0.0000,0.0000,1.1859
13.1500,0.0000,0.0000,0.9607
13.1550,0.0000,0.0000,1.1261
13.1600,0.0000,0.0000,0.7379
13.1650,0.0000,0.0000,0.6896
13.1700,0.0000,0.0000,0.9737
13.1750,0.0000,0.0000,0.9480
13.1800,0.0000,0.0000,0.7011
13.1850,0.0000,0.0000,1.0671
13.1900,0.0000,0.0000,1.0570
13.1950,0.0000,0.0000,0.8960
13.2000,0.0000,0.0000,1.0533
13.2050,0.0000,0.0000,1.0567
13.2100,0.0000,0.0000,0.9918
13.2150,0.0000,0.0000,0.9133
13.2200,0.0000,0.0000,1.0627
13.2250,0.0000,0.0000,0.9306
13.2300,0.0000,0.0000,0.9217
13.2350,0.0000,0.0000,0.8194
13.2400,0.0000,0.0000,0.9983
13.2450,0.0000,0.0000,1.1367
13.2500,0.0000,0.0000,0.9264
13.2550,0.0000,0.0000,0.9240
13.2600,0.0000,0.0000,0.8279
13.2650,0.0000,0.0000,0.9599
13.2700,0.0000,0.0000,1.0886
13.2750,0.0000,0.0000,0.9686
13.2800,0.0000,0.0000,1.0607
13.2850,0.0000,0.0000,1.1221
13.2900,0.0000,0.0000,0.8821
13.2950,0.0000,0.0000,0.9172
13.3000,0.0000,0.0000,1.0656
13.3050,0.0000,0.0000,0.9554
13.3100,0.0000,0.0000,0.8625
13.3150,0.0000,0.0000,0.9912
13.3200,0.0000,0.0000,1.0411
13.3250,0.0000,0.0000,1.1244
13.3300,0.0000,0.0000,0.8884
13.3350,0.0000,0.0000,1.0344
13.3400,0.0000,0.0000,1.0518
13.3450,0.0000,0.0000,0.6531
13.3500,0.0000,0.0000,1.0842
13.3550,0.0000,0.0000,0.9858
13.3600,0.0000,0.0000,0.7992
13.3650,0.0000,0.0000,1.2142
13.3700,0.0000,0.0000,1.0485
13.3750,0.0000,0.0000,1.0298
13.3800,0.0000,0.0000,1.2839
13.3850,0.0000,0.0000,1.1254
13.3900,0.0000,0.0000,0.8776
13.3950,0.0000,0.0000,1.0014
13.4000,0.0000,0.0000,1.2093
13.4050,0.0000,0.0000,1.1511
13.4100,0.0000,0.0000,1.1901
13.4150,0.0000,0.0000,0.9996
13.4200,0.0000,0.0000,1.1406
13.4250,0.0000,0.0000,0.9272
13.4300,0.0000,0.0000,0.9808
13.4350,0.0000,0.0000,1.0795
13.4400,0.0000,0.0000,0.9873
13.4450,0.0000,0.0000,1.0750
13.4500,0.0000,0.0000,0.9856
13.4550,0.0000,0.0000,1.0389
13.4600,0.0000,0.0000,1.2595
13.4650,0.0000,0.0000,1.0771
13.4700,0.0000,0.0000,1.1401
13.4750,0.0000,0.0000,0.8334
13.4800,0.0000,0.0000,0.9352
13.4850,0.0000,0.0000,1.1194
13.4900,0.0000,0.0000,0.8111
13.4950,0.0000,0.0000,0.9587
13.5000,0.0000,0.0000,0.9680
13.5050,0.0000,0.0000,1.1516
13.5100,0.0000,0.0000,0.7971
13.5150,0.0000,0.0000,0.9467
13.5200,0.0000,0.0000,1.0116
13.5250,0.0000,0.0000,1.0256
13.5300,0.0000,0.0000,0.8131
13.5350,0.0000,0.0000,1.1599
13.5400,0.0000,0.0000,1.0956
13.5450,0.0000,0.0000,1.1694
13.5500,0.0000,0.0000,1.0841
13.5550,0.0000,0.0000,1.0908
13.5600,0.0000,0.0000,0.9812
13.5650,0.0000,0.0000,0.9817
13.5700,0.0000,0.0000,0.8686
13.5750,0.0000,0.0000,1.0674
13.5800,0.0000,0.0000,0.8686
13.5850,0.0000,0.0000,1.1532
13.5900,0.0000,0.0000,1.0785
13.5950,0.0000,0.0000,0.9438
13.6000,0.0000,0.0000,1.0377
13.6050,0.0000,0.0000,0.8235
13.6100,0.0000,0.0000,0.8927
13.6150,0.0000,0.0000,0.9343
13.6200,0.0000,0.0000,0.8464
13.6250,0.0000,0.0000,0.9448
13.6300,0.0000,0.0000,0.9918
13.6350,0.0000,0.0000,0.9380
13.6400,0.0000,0.0000,0.9162
13.6450,0.0000,0.0000,0.8748
13.6500,0.0000,0.0000,0.7799
13.6550,0.0000,0.0000,1.0884
13.6600,0.0000,0.0000,0.9690
13.6650,0.0000,0.0000,1.1689
13.6700,0.0000,0.0000,0.8814
13.6750,0.0000,0.0000,0.9619
13.6800,0.0000,0.0000,1.1022
13.6850,0.0000,0.0000,1.1939
13.6900,0.0000,0.0000,1.1416
13.6950,0.0000,0.0000,1.1303
13.7000,0.0000,0.0000,0.8555
13.7050,0.0000,0.0000,1.0882
13.7100,0.0000,0.0000,1.2495
13.7150,0.0000,0.0000,0.7631
13.7200,0.0000,0.0000,1.0669
13.7250,0.0000,0.0000,1.2949
13.7300,0.0000,0.0000,0.8940
13.7350,0.0000,0.0000,1.0591
13.7400,0.0000,0.0000,1.2647
13.7450,0.0000,0.0000,1.0953
13.7500,0.0000,0.0000,1.0484
13.7550,0.0000,0.0000,1.1316
13.7600,0.0000,0.0000,1.0062
13.7650,0.0000,0.0000,1.1187
13.7700,0.0000,0.0000,1.0127
13.7750,0.0000,0.0000,1.1330
13.7800,0.0000,0.0000,0.9264
13.7850,0.0000,0.0000,1.0144
13.7900,0.0000,0.0000,1.0492
13.7950,0.0000,0.0000,0.7596
13.8000,0.0000,0.0000,1.1444
13.8050,0.0000,0.0000,0.9905
13.8100,0.0000,0.0000,0.9592
13.8150,0.0000,0.0000,0.8617
13.8200,0.0000,0.0000,1.0205
13.8250,0.0000,0.0000,0.9204
13.8300,0.0000,0.0000,1.1117
13.8350,0.0000,0.0000,1.2296
13.8400,0.0000,0.0000,0.9788
13.8450,0.0000,0.0000,0.9482
13.8500,0.0000,0.0000,1.0189
13.8550,0.0000,0.0000,1.0029
13.8600,0.0000,0.0000,1.0958
13.8650,0.0000,0.0000,0.7912
13.8700,0.0000,0.0000,1.1004
13.8750,0.0000,0.0000,1.0317
13.8800,0.0000,0.0000,0.9673
13.8850,0.0000,0.0000,0.8479
13.8900,0.0000,0.0000,1.1473
13.8950,0.0000,0.0000,1.1713
13.9000,0.0000,0.0000,1.0751
13.9050,0.0000,0.0000,1.1222
13.9100,0.0000,0.0000,1.1402
13.9150,0.0000,0.0000,1.0616
13.9200,0.0000,0.0000,1.1380
13.9250,0.0000,0.0000,0.9156
13.9300,0.0000,0.0000,1.1379
13.9350,0.0000,0.0000,0.7406
13.9400,0.0000,0.0000,1.1805
13.9450,0.0000,0.0000,1.2352
13.9500,0.0000,0.0000,1.1837
13.9550,0.0000,0.0000,0.9404
13.9600,0.0000,0.0000,1.0088
13.9650,0.0000,0.0000,1.1109
13.9700,0.0000,0.0000,0.9391
13.9750,0.0000,0.0000,1.0900
13.9800,0.0000,0.0000,1.0351
13.9850,0.0000,0.0000,1.2265
13.9900,0.0000,0.0000,0.9860
13.9950,0.0000,0.0000,0.9777
14.0000,0.0000,0.0000,1.1135
14.0050,0.0000,0.0000,1.1724
14.0100,0.0000,0.0000,1.0046
14.0150,0.0000,0.0000,0.8757
14.0200,0.0000,0.0000,0.8862
14.0250,0.0000,0.0000,0.8502
14.0300,0.0000,0.0000,1.0546
14.0350,0.0000,0.0000,0.9190
14.0400,0.0000,0.0000,1.0438
14.0450,0.0000,0.0000,0.8713
14.0500,0.0000,0.0000,1.0095
14.0550,0.0000,0.0000,1.1099
14.0600,0.0000,0.0000,0.9119
14.0650,0.0000,0.0000,1.1820
14.0700,0.0000,0.0000,1.0497
14.0750,0.0000,0.0000,0.9471
14.0800,0.0000,0.0000,1.0036
14.0850,0.0000,0.0000,1.0372
14.0900,0.0000,0.0000,0.9425
14.0950,0.0000,0.0000,0.9739
14.1000,0.0000,0.0000,1.0763
14.1050,0.0000,0.0000,0.8128
14.1100,0.0000,0.0000,1.3438
14.1150,0.0000,0.0000,1.1506
14.1200,0.0000,0.0000,1.1961
14.1250,0.0000,0.0000,1.3224
14.1300,0.0000,0.0000,1.1345
14.1350,0.0000,0.0000,1.0421
14.1400,0.0000,0.0000,1.0325
14.1450,0.0000,0.0000,1.1149
14.1500,0.0000,0.0000,1.2206
14.1550,0.0000,0.0000,0.9423
14.1600,0.0000,0.0000,1.2627
14.1650,0.0000,0.0000,1.0042
14.1700,0.0000,0.0000,0.9183
14.1750,0.0000,0.0000,1.2097
14.1800,0.0000,0.0000,0.9836
14.1850,0.0000,0.0000,1.1342
14.1900,0.0000,0.0000,0.8835
14.1950,0.0000,0.0000,1.1335
14.2000,0.0000,0.0000,0.9876
14.2050,0.0000,0.0000,1.1905
14.2100,0.0000,0.0000,0.8553
14.2150,0.0000,0.0000,0.9619
14.2200,0.0000,0.0000,0.9266
14.2250,0.0000,0.0000,1.0731
14.2300,0.0000,0.0000,0.9243
14.2350,0.0000,0.0000,1.0040
14.2400,0.0000,0.0000,1.0429
14.2450,0.0000,0.0000,0.9926
14.2500,0.0000,0.0000,1.0641
14.2550,0.0000,0.0000,1.0795
14.2600,0.0000,0.0000,0.8500
14.2650,0.0000,0.0000,1.1703
14.2700,0.0000,0.0000,0.9108
14.2750,0.0000,0.0000,0.9489
14.2800,0.0000,0.0000,1.2536
14.2850,0.0000,0.0000,0.9610
14.2900,0.0000,0.0000,1.0259
14.2950,0.0000,0.0000,1.1305
14.3000,0.0000,0.0000,0.9642
14.3050,0.0000,0.0000,1.0281
14.3100,0.0000,0.0000,1.0081
14.3150,0.0000,0.0000,1.0203
14.3200,0.0000,0.0000,0.8994
14.3250,0.0000,0.0000,1.1694
14.3300,0.0000,0.0000,1.0455
14.3350,0.0000,0.0000,1.1157
14.3400,0.0000,0.0000,1.0466
14.3450,0.0000,0.0000,0.9685
14.3500,0.0000,0.0000,1.1817
14.3550,0.0000,0.0000,0.9508
14.3600,0.0000,0.0000,1.1600
14.3650,0.0000,0.0000,0.9514
14.3700,0.0000,0.0000,0.9539
14.3750,0.0000,0.0000,1.0526
14.3800,0.0000,0.0000,1.3236
14.3850,0.0000,0.0000,1.1519
14.3900,0.0000,0.0000,1.0552
14.3950,0.0000,0.0000,1.0939
14.4000,0.0000,0.0000,1.1810
14.4050,0.0000,0.0000,0.9838
14.4100,0.0000,0.0000,0.8100
14.4150,0.0000,0.0000,0.9133
14.4200,0.0000,0.0000,1.0340
14.4250,0.0000,0.0000,0.9518
14.4300,0.0000,0.0000,1.0077
14.4350,0.0000,0.0000,1.2153
14.4400,0.0000,0.0000,1.0072
14.4450,0.0000,0.0000,0.9656
14.4500,0.0000,0.0000,1.0433
14.4550,0.0000,0.0000,1.1859
14.4600,0.0000,0.0000,1.2444
14.4650,0.0000,0.0000,1.1215
14.4700,0.0000,0.0000,1.0044
14.4750,0.0000,0.0000,0.9844
14.4800,0.0000,0.0000,0.9005
14.4850,0.0000,0.0000,0.9642
14.4900,0.0000,0.0000,1.1488
14.4950,0.0000,0.0000,1.1082
14.5000,0.0000,0.0000,1.0749
14.5050,0.0000,0.0000,0.9125
14.5100,0.0000,0.0000,1.0273
14.5150,0.0000,0.0000,0.9530
14.5200,0.0000,0.0000,1.2176
14.5250,0.0000,0.0000,1.0371
14.5300,0.0000,0.0000,1.0220
14.5350,0.0000,0.0000,1.0320
14.5400,0.0000,0.0000,1.0333
14.5450,0.0000,0.0000,1.0439
14.5500,0.0000,0.0000,0.9680
14.5550,0.0000,0.0000,1.0652
14.5600,0.0000,0.0000,1.0405
14.5650,0.0000,0.0000,1.1390
14.5700,0.0000,0.0000,1.0965
14.5750,0.0000,0.0000,1.1131
14.5800,0.0000,0.0000,0.9711
14.5850,0.0000,0.0000,1.0337
14.5900,0.0000,0.0000,0.7629
14.5950,0.0000,0.0000,0.9260
14.6000,0.0000,0.0000,0.9806
14.6050,0.0000,0.0000,0.7408
14.6100,0.0000,0.0000,1.1704
14.6150,0.0000,0.0000,1.1446
14.6200,0.0000,0.0000,1.0488
14.6250,0.0000,0.0000,1.3125
14.6300,0.0000,0.0000,0.8401
14.6350,0.0000,0.0000,1.0368
14.6400,0.0000,0.0000,1.0418
14.6450,0.0000,0.0000,0.9679
14.6500,0.0000,0.0000,1.2073
14.6550,0.0000,0.0000,1.1595
14.6600,0.0000,0.0000,1.0837
14.6650,0.0000,0.0000,0.9133
14.6700,0.0000,0.0000,1.0554
14.6750,0.0000,0.0000,1.0328
14.6800,0.0000,0.0000,1.0867
14.6850,0.0000,0.0000,0.8524
14.6900,0.0000,0.0000,0.9010
14.6950,0.0000,0.0000,1.1560
14.7000,0.0000,0.0000,1.0319
14.7050,0.0000,0.0000,1.0130
14.7100,0.0000,0.0000,1.0167
14.7150,0.0000,0.0000,0.6941
14.7200,0.0000,0.0000,1.1948
14.7250,0.0000,0.0000,0.8423
14.7300,0.0000,0.0000,0.8720
14.7350,0.0000,0.0000,1.0843
14.7400,0.0000,0.0000,1.1840
14.7450,0.0000,0.0000,1.1630
14.7500,0.0000,0.0000,0.9571
14.7550,0.0000,0.0000,0.9190
14.7600,0.0000,0.0000,1.0936
14.7650,0.0000,0.0000,1.0445
14.7700,0.0000,0.0000,0.8006
14.7750,0.0000,0.0000,1.1771
14.7800,0.0000,0.0000,0.7835
14.7850,0.0000,0.0000,1.0625
14.7900,0.0000,0.0000,1.0545
14.7950,0.0000,0.0000,1.1035
14.8000,0.0000,0.0000,1.0268
14.8050,0.0000,0.0000,1.1164
14.8100,0.0000,0.0000,1.0497
14.8150,0.0000,0.0000,0.9066
14.8200,0.0000,0.0000,0.9393
14.8250,0.0000,0.0000,1.1804
14.8300,0.0000,0.0000,0.7830
14.8350,0.0000,0.0000,1.0964
14.8400,0.0000,0.0000,0.9391
14.8450,0.0000,0.0000,0.8007
14.8500,0.0000,0.0000,0.9060
14.8550,0.0000,0.0000,1.0665
14.8600,0.0000,0.0000,0.6732
14.8650,0.0000,0.0000,1.1178
14.8700,0.0000,0.0000,1.1580
14.8750,0.0000,0.0000,0.9582
14.8800,0.0000,0.0000,0.9648
14.8850,0.0000,0.0000,1.0127
14.8900,0.0000,0.0000,1.1136
14.8950,0.0000,0.0000,0.8816
14.9000,0.0000,0.0000,0.9475
14.9050,0.0000,0.0000,1.0471
14.9100,0.0000,0.0000,0.8231
14.9150,0.0000,0.0000,1.0424
14.9200,0.0000,0.0000,0.9965
14.9250,0.0000,0.0000,1.1006
14.9300,0.0000,0.0000,0.8665
14.9350,0.0000,0.0000,0.9961
14.9400,0.0000,0.0000,1.0488
14.9450,0.0000,0.0000,1.0071
14.9500,0.0000,0.0000,0.8720
14.9550,0.0000,0.0000,1.1383
14.9600,0.0000,0.0000,0.9880
14.9650,0.0000,0.0000,1.0178
14.9700,0.0000,0.0000,1.0061
14.9750,0.0000,0.0000,1.0814
14.9800,0.0000,0.0000,1.0096
14.9850,0.0000,0.0000,0.9155
14.9900,0.0000,0.0000,1.0993
14.9950,0.0000,0.0000,0.9887
15.0000,0.0000,0.0000,1.0100
15.0050,0.0000,0.0000,1.0208
15.0100,0.0000,0.0000,0.8548
15.0150,0.0000,0.0000,1.0063
15.0200,0.0000,0.0000,1.0327
15.0250,0.0000,0.0000,0.8227
15.0300,0.0000,0.0000,0.9590
15.0350,0.0000,0.0000,0.9861
15.0400,0.0000,0.0000,1.0775
15.0450,0.0000,0.0000,0.9558
15.0500,0.0000,0.0000,1.0025
15.0550,0.0000,0.0000,1.0686
15.0600,0.0000,0.0000,0.8453
15.0650,0.0000,0.0000,0.9021
15.0700,0.0000,0.0000,0.9563
15.0750,0.0000,0.0000,1.0777
15.0800,0.0000,0.0000,1.1532
15.0850,0.0000,0.0000,1.0031
15.0900,0.0000,0.0000,0.9771
15.0950,0.0000,0.0000,0.9322
15.1000,0.0000,0.0000,1.0020
15.1050,0.0000,0.0000,1.1901
15.1100,0.0000,0.0000,0.9736
15.1150,0.0000,0.0000,0.9262
15.1200,0.0000,0.0000,1.1788
15.1250,0.0000,0.0000,0.9739
15.1300,0.0000,0.0000,0.9652
15.1350,0.0000,0.0000,0.8843
15.1400,0.0000,0.0000,1.1137
15.1450,0.0000,0.0000,0.9594
15.1500,0.0000,0.0000,0.7631
15.1550,0.0000,0.0000,0.7268
15.1600,0.0000,0.0000,1.0230
15.1650,0.0000,0.0000,0.9204
15.1700,0.0000,0.0000,1.0405
15.1750,0.0000,0.0000,1.0438
15.1800,0.0000,0.0000,1.1659
15.1850,0.0000,0.0000,1.1533
15.1900,0.0000,0.0000,0.8509
15.1950,0.0000,0.0000,0.9457
15.2000,0.0000,0.0000,0.8861
15.2050,0.0000,0.0000,1.0843
15.2100,0.0000,0.0000,0.8027
15.2150,0.0000,0.0000,1.0546
15.2200,0.0000,0.0000,0.7719
15.2250,0.0000,0.0000,1.1013
15.2300,0.0000,0.0000,1.1160
15.2350,0.0000,0.0000,0.7796
15.2400,0.0000,0.0000,0.9781
15.2450,0.0000,0.0000,0.9039
15.2500,0.0000,0.0000,0.7748
15.2550,0.0000,0.0000,1.0857
15.2600,0.0000,0.0000,0.8795
15.2650,0.0000,0.0000,1.0988
15.2700,0.0000,0.0000,1.0295
15.2750,0.0000,0.0000,1.1926
15.2800,0.0000,0.0000,0.9178
15.2850,0.0000,0.0000,1.0728
15.2900,0.0000,0.0000,0.9953
15.2950,0.0000,0.0000,0.9263
15.3000,0.0000,0.0000,1.0993
15.3050,0.0000,0.0000,0.9782
15.3100,0.0000,0.0000,0.9172
15.3150,0.0000,0.0000,0.9920
15.3200,0.0000,0.0000,0.8114
15.3250,0.0000,0.0000,1.0999
15.3300,0.0000,0.0000,1.1724
15.3350,0.0000,0.0000,0.7891
15.3400,0.0000,0.0000,0.9832
15.3450,0.0000,0.0000,0.9245
15.3500,0.0000,0.0000,0.8825
15.3550,0.0000,0.0000,1.0668
15.3600,0.0000,0.0000,1.1744
15.3650,0.0000,0.0000,1.0050
15.3700,0.0000,0.0000,0.9309
15.3750,0.0000,0.0000,1.1730
15.3800,0.0000,0.0000,0.9246
15.3850,0.0000,0.0000,0.8824
15.3900,0.0000,0.0000,0.8947
15.3950,0.0000,0.0000,1.0759
15.4000,0.0000,0.0000,0.9720
15.4050,0.0000,0.0000,0.9826
15.4100,0.0000,0.0000,0.8890
15.4150,0.0000,0.0000,1.0056
15.4200,0.0000,0.0000,0.9584
15.4250,0.0000,0.0000,1.1750
15.4300,0.0000,0.0000,0.9579
15.4350,0.0000,0.0000,0.8401
15.4400,0.0000,0.0000,1.1644
15.4450,0.0000,0.0000,0.9944
15.4500,0.0000,0.0000,0.9579
15.4550,0.0000,0.0000,1.0172
15.4600,0.0000,0.0000,0.9660
15.4650,0.0000,0.0000,0.7010
15.4700,0.0000,0.0000,0.9556
15.4750,0.0000,0.0000,1.1115
15.4800,0.0000,0.0000,1.0713
15.4850,0.0000,0.0000,0.8661
15.4900,0.0000,0.0000,0.9194
15.4950,0.0000,0.0000,1.0167
15.5000,0.0000,0.0000,1.2088
15.5050,0.0000,0.0000,1.0030
15.5100,0.0000,0.0000,0.9877
15.5150,0.0000,0.0000,0.8884
15.5200,0.0000,0.0000,0.9106
15.5250,0.0000,0.0000,0.8961
15.5300,0.0000,0.0000,0.9559
15.5350,0.0000,0.0000,0.8411
15.5400,0.0000,0.0000,0.9082
15.5450,0.0000,0.0000,0.8172
15.5500,0.0000,0.0000,1.0923
15.5550,0.0000,0.0000,1.0337
15.5600,0.0000,0.0000,0.9356
15.5650,0.0000,0.0000,0.9258
15.5700,0.0000,0.0000,1.0487
15.5750,0.0000,0.0000,0.9775
15.5800,0.0000,0.0000,0.8976
15.5850,0.0000,0.0000,0.6308
15.5900,0.0000,0.0000,0.7308
15.5950,0.0000,0.0000,1.0328
15.6000,0.0000,0.0000,0.9312
15.6050,0.0000,0.0000,0.8617
15.6100,0.0000,0.0000,0.7358
15.6150,0.0000,0.0000,1.0315
15.6200,0.0000,0.0000,0.8123
15.6250,0.0000,0.0000,0.9694
15.6300,0.0000,0.0000,0.9417
15.6350,0.0000,0.0000,0.8866
15.6400,0.0000,0.0000,0.8125
15.6450,0.0000,0.0000,0.9893
15.6500,0.0000,0.0000,0.7850
15.6550,0.0000,0.0000,0.8769
15.6600,0.0000,0.0000,0.9347
15.6650,0.0000,0.0000,1.0873
15.6700,0.0000,0.0000,0.8980
15.6750,0.0000,0.0000,0.9659
15.6800,0.0000,0.0000,1.0217
15.6850,0.0000,0.0000,0.6564
15.6900,0.0000,0.0000,0.8370
15.6950,0.0000,0.0000,0.9064
15.7000,0.0000,0.0000,0.8617
15.7050,0.0000,0.0000,1.0479
15.7100,0.0000,0.0000,0.8858
15.7150,0.0000,0.0000,1.0208
15.7200,0.0000,0.0000,1.0598
15.7250,0.0000,0.0000,0.9146
15.7300,0.0000,0.0000,0.9915
15.7350,0.0000,0.0000,1.1221
15.7400,0.0000,0.0000,1.0628
15.7450,0.0000,0.0000,0.9544
15.7500,0.0000,0.0000,0.7446
15.7550,0.0000,0.0000,0.8678
15.7600,0.0000,0.0000,0.9376
15.7650,0.0000,0.0000,0.9875
15.7700,0.0000,0.0000,0.9683
15.7750,0.0000,0.0000,0.9466
15.7800,0.0000,0.0000,0.8251
15.7850,0.0000,0.0000,1.0207
15.7900,0.0000,0.0000,1.0624
15.7950,0.0000,0.0000,0.9412
15.8000,0.0000,0.0000,0.9552
15.8050,0.0000,0.0000,1.0482
15.8100,0.0000,0.0000,0.9024
15.8150,0.0000,0.0000,0.9975
15.8200,0.0000,0.0000,1.0663
15.8250,0.0000,0.0000,0.8651
15.8300,0.0000,0.0000,0.9404
15.8350,0.0000,0.0000,0.8539
15.8400,0.0000,0.0000,0.8173
15.8450,0.0000,0.0000,0.7208
15.8500,0.0000,0.0000,0.9866
15.8550,0.0000,0.0000,1.2476
15.8600,0.0000,0.0000,0.9086
15.8650,0.0000,0.0000,1.1364
15.8700,0.0000,0.0000,1.0753
15.8750,0.0000,0.0000,0.9023
15.8800,0.0000,0.0000,1.0596
15.8850,0.0000,0.0000,0.8999
15.8900,0.0000,0.0000,0.6986
15.8950,0.0000,0.0000,1.0555
15.9000,0.0000,0.0000,0.9186
15.9050,0.0000,0.0000,0.9267
15.9100,0.0000,0.0000,1.0380
15.9150,0.0000,0.0000,1.0706
15.9200,0.0000,0.0000,0.9286
15.9250,0.0000,0.0000,0.9857
15.9300,0.0000,0.0000,0.9928
15.9350,0.0000,0.0000,0.8529
15.9400,0.0000,0.0000,1.0454
15.9450,0.0000,0.0000,0.8861
15.9500,0.0000,0.0000,1.0023
15.9550,0.0000,0.0000,1.0664
15.9600,0.0000,0.0000,1.0717
15.9650,0.0000,0.0000,0.7209
15.9700,0.0000,0.0000,0.8673
15.9750,0.0000,0.0000,0.9167
15.9800,0.0000,0.0000,0.8597
15.9850,0.0000,0.0000,0.9358
15.9900,0.0000,0.0000,0.9428
15.9950,0.0000,0.0000,0.9634
16.0000,0.0000,0.0000,1.2293
